,chr1,x1,x2,Label
1250,12,15110000,15160000,Boundary-Mixed
1251,12,15160000,15210000,Boundary-Mixed
1252,12,15375000,15425000,Boundary-Inactive
1253,12,15475000,15625000,Inactive
1254,12,15425000,15475000,Boundary-Inactive
1255,12,15625000,15675000,Boundary-Inactive
1256,12,15675000,15725000,Boundary-Inactive
1257,12,21800000,21850000,Boundary-Inactive
1258,12,21900000,22135000,Inactive
1259,12,21850000,21900000,Boundary-Inactive
1260,12,22135000,22185000,Boundary-Inactive
1261,12,22185000,22235000,Boundary-Inactive
1262,12,25090000,25140000,Boundary-Mixed
1263,12,25190000,25240000,Mixed
1264,12,25140000,25190000,Boundary-Mixed
1265,12,25240000,25290000,Boundary-Mixed
1266,12,25290000,25340000,Boundary-Mixed
1267,12,26195000,26245000,Boundary-Inactive
1268,12,26295000,26505000,Inactive
1269,12,26245000,26295000,Boundary-Inactive
1270,12,26505000,26555000,Boundary-Inactive
1271,12,26555000,26605000,Boundary-Inactive
1272,12,27515000,27565000,Boundary-Mixed
1273,12,27615000,27800000,Mixed
1274,12,27565000,27615000,Boundary-Mixed
1275,12,27800000,27850000,Boundary-Mixed
1276,12,27850000,27900000,Boundary-Mixed
1277,12,28075000,28125000,Boundary-Inactive
1278,12,28175000,28265000,Inactive
1279,12,28125000,28175000,Boundary-Inactive
1280,12,28265000,28315000,Boundary-Inactive
1281,12,28315000,28365000,Boundary-Inactive
1282,12,29165000,29215000,Boundary-Inactive
1283,12,29265000,29420000,Inactive
1284,12,29215000,29265000,Boundary-Inactive
1285,12,29420000,29470000,Boundary-Inactive
1286,12,29470000,29520000,Boundary-Inactive
1287,12,32165000,32215000,Boundary-Mixed
1288,12,32265000,32420000,Mixed
1289,12,32215000,32265000,Boundary-Mixed
1290,12,32420000,32470000,Boundary-Mixed
1291,12,32470000,32520000,Boundary-Mixed
1292,12,40460000,40510000,Boundary-Inactive
1293,12,40560000,40665000,Inactive
1294,12,40510000,40560000,Boundary-Inactive
1295,12,40665000,40715000,Boundary-Inactive
1296,12,40715000,40765000,Boundary-Inactive
1297,12,45500000,45550000,Boundary-Active
1298,12,45600000,45770000,Active
1299,12,45550000,45600000,Boundary-Active
1300,12,45770000,45820000,Boundary-Active
1301,12,45820000,45870000,Boundary-Active
1302,12,45885000,45935000,Boundary-Inactive
1303,12,45985000,46070000,Inactive
1304,12,45935000,45985000,Boundary-Inactive
1305,12,46070000,46120000,Boundary-Inactive
1306,12,46120000,46170000,Boundary-Inactive
1307,12,46710000,46760000,Boundary-Inactive
1308,12,46810000,47010000,Inactive
1309,12,46760000,46810000,Boundary-Inactive
1310,12,47010000,47060000,Boundary-Inactive
1311,12,47060000,47110000,Boundary-Inactive
1312,12,48045000,48095000,Boundary-Active
1313,12,48145000,48200000,Active
1314,12,48095000,48145000,Boundary-Active
1315,12,48200000,48250000,Boundary-Active
1316,12,48250000,48300000,Boundary-Active
1317,12,48545000,48595000,Boundary-Inactive
1318,12,48645000,48990000,Inactive
1319,12,48595000,48645000,Boundary-Inactive
1320,12,48990000,49040000,Boundary-Inactive
1321,12,49040000,49090000,Boundary-Inactive
1322,12,49175000,49225000,Boundary-Inactive
1323,12,49275000,49345000,Inactive
1324,12,49225000,49275000,Boundary-Inactive
1325,12,49345000,49395000,Boundary-Inactive
1326,12,49395000,49445000,Boundary-Inactive
1327,12,51140000,51190000,Boundary-Mixed
1328,12,51240000,51370000,Mixed
1329,12,51190000,51240000,Boundary-Mixed
1330,12,51370000,51420000,Boundary-Mixed
1331,12,51420000,51427500,Boundary-Mixed
1332,12,51427500,51435000,Boundary-Active
1333,12,51485000,51710000,Active
1334,12,51435000,51485000,Boundary-Active
1335,12,51710000,51760000,Boundary-Active
1336,12,51760000,51810000,Boundary-Active
1337,12,52485000,52535000,Boundary-Inactive
1338,12,52585000,52695000,Inactive
1339,12,52535000,52585000,Boundary-Inactive
1340,12,52695000,52745000,Boundary-Inactive
1341,12,52745000,52795000,Boundary-Inactive
1342,12,54560000,54610000,Boundary-Active
1343,12,54660000,54730000,Active
1344,12,54610000,54660000,Boundary-Active
1345,12,54730000,54780000,Boundary-Active
1346,12,54780000,54830000,Boundary-Active
1347,12,57100000,57150000,Boundary-Inactive
1348,12,57200000,57335000,Inactive
1349,12,57150000,57200000,Boundary-Inactive
1350,12,57335000,57385000,Boundary-Inactive
1351,12,57385000,57435000,Boundary-Inactive
1352,12,57865000,57915000,Boundary-Mixed
1353,12,57965000,58090000,Mixed
1354,12,57915000,57965000,Boundary-Mixed
1355,12,58090000,58140000,Boundary-Mixed
1356,12,58140000,58190000,Boundary-Mixed
1357,12,62945000,62995000,Boundary-Inactive
1358,12,63045000,63145000,Inactive
1359,12,62995000,63045000,Boundary-Inactive
1360,12,63145000,63195000,Boundary-Inactive
1361,12,63195000,63245000,Boundary-Inactive
1362,12,69710000,69760000,Boundary-Mixed
1363,12,69810000,69935000,Mixed
1364,12,69760000,69810000,Boundary-Mixed
1365,12,69935000,69985000,Boundary-Mixed
1366,12,69985000,70035000,Boundary-Mixed
1367,12,75865000,75915000,Boundary-Inactive
1368,12,75965000,76385000,Inactive
1369,12,75915000,75965000,Boundary-Inactive
1370,12,76385000,76435000,Boundary-Inactive
1371,12,76435000,76457500,Boundary-Inactive
1372,12,76457500,76480000,Boundary-Inactive
1373,12,76530000,76690000,Inactive
1374,12,76480000,76530000,Boundary-Inactive
1375,12,76690000,76740000,Boundary-Inactive
1376,12,76740000,76790000,Boundary-Inactive
1377,12,76960000,77010000,Boundary-Inactive
1378,12,77060000,77145000,Inactive
1379,12,77010000,77060000,Boundary-Inactive
1380,12,77145000,77195000,Boundary-Inactive
1381,12,77195000,77245000,Boundary-Inactive
1382,12,78065000,78115000,Boundary-Inactive
1383,12,78165000,78280000,Inactive
1384,12,78115000,78165000,Boundary-Inactive
1385,12,78280000,78330000,Boundary-Inactive
1386,12,78330000,78380000,Boundary-Inactive
1387,12,93330000,93380000,Boundary-Inactive
1388,12,93430000,93760000,Inactive
1389,12,93380000,93430000,Boundary-Inactive
1390,12,93760000,93810000,Boundary-Inactive
1391,12,93810000,93860000,Boundary-Inactive
1392,12,95655000,95705000,Boundary-Inactive
1393,12,95755000,95880000,Inactive
1394,12,95705000,95755000,Boundary-Inactive
1395,12,95880000,95930000,Boundary-Inactive
1396,12,95930000,95950000,Boundary-Inactive
1397,12,95950000,95970000,Boundary-Inactive
1398,12,96020000,96190000,Inactive
1399,12,95970000,96020000,Boundary-Inactive
1400,12,96190000,96240000,Boundary-Inactive
1401,12,96240000,96250000,Boundary-Inactive
1402,12,96250000,96260000,Boundary-Inactive
1403,12,96310000,96370000,Inactive
1404,12,96260000,96310000,Boundary-Inactive
1405,12,96370000,96420000,Boundary-Inactive
1406,12,96420000,96432500,Boundary-Inactive
1407,12,96432500,96445000,Boundary-Inactive
1408,12,96495000,96560000,Inactive
1409,12,96445000,96495000,Boundary-Inactive
1410,12,96560000,96610000,Boundary-Inactive
1411,12,96610000,96660000,Boundary-Inactive
1412,12,99090000,99140000,Boundary-Inactive
1413,12,99190000,99355000,Inactive
1414,12,99140000,99190000,Boundary-Inactive
1415,12,99355000,99405000,Boundary-Inactive
1416,12,99405000,99455000,Boundary-Inactive
1417,12,107315000,107365000,Boundary-Inactive
1418,12,107415000,107440000,Inactive
1419,12,107365000,107415000,Boundary-Inactive
1420,12,107440000,107490000,Boundary-Inactive
1421,12,107490000,107540000,Boundary-Inactive
1422,12,108990000,109040000,Boundary-Active
1423,12,109090000,109155000,Active
1424,12,109040000,109090000,Boundary-Active
1425,12,109155000,109205000,Boundary-Active
1426,12,109205000,109255000,Boundary-Active
1427,12,110835000,110885000,Boundary-Active
1428,12,110935000,110995000,Active
1429,12,110885000,110935000,Boundary-Active
1430,12,110995000,111045000,Boundary-Active
1431,12,111045000,111095000,Boundary-Active
1432,12,111305000,111355000,Boundary-Inactive
1433,12,111405000,111700000,Inactive
1434,12,111355000,111405000,Boundary-Inactive
1435,12,111700000,111750000,Boundary-Inactive
1436,12,111750000,111800000,Boundary-Inactive
1437,12,113575000,113625000,Boundary-Active
1438,12,113675000,113825000,Active
1439,12,113625000,113675000,Boundary-Active
1440,12,113825000,113875000,Boundary-Active
1441,12,113875000,113925000,Boundary-Active
1442,12,118250000,118300000,Boundary-Inactive
1443,12,118350000,118405000,Inactive
1444,12,118300000,118350000,Boundary-Inactive
1445,12,118405000,118455000,Boundary-Inactive
1446,12,118455000,118505000,Boundary-Inactive
1447,12,120970000,121020000,Boundary-Inactive
1448,12,121070000,121115000,Inactive
1449,12,121020000,121070000,Boundary-Inactive
1450,12,121115000,121165000,Boundary-Inactive
1451,12,121165000,121215000,Boundary-Inactive
1452,12,121695000,121745000,Boundary-Active
1453,12,121795000,121855000,Active
1454,12,121745000,121795000,Boundary-Active
1455,12,121855000,121905000,Boundary-Active
1456,12,121905000,121912500,Boundary-Active
1457,12,121912500,121920000,Boundary-Active
1458,12,121970000,122070000,Active
1459,12,121920000,121970000,Boundary-Active
1460,12,122070000,122120000,Boundary-Active
1461,12,122120000,122170000,Boundary-Active
1462,12,123695000,123745000,Boundary-Mixed
1463,12,123795000,124035000,Mixed
1464,12,123745000,123795000,Boundary-Mixed
1465,12,124035000,124085000,Boundary-Mixed
1466,12,124085000,124135000,Boundary-Mixed
1467,12,124210000,124260000,Boundary-Inactive
1468,12,124310000,124440000,Inactive
1469,12,124260000,124310000,Boundary-Inactive
1470,12,124440000,124490000,Boundary-Inactive
1471,12,124490000,124505000,Boundary-Inactive
1472,12,124505000,124520000,Boundary-Inactive
1473,12,124570000,124755000,Inactive
1474,12,124520000,124570000,Boundary-Inactive
1475,12,124755000,124805000,Boundary-Inactive
1476,12,124805000,124855000,Boundary-Inactive
1477,12,132925000,132975000,Boundary-Inactive
1478,12,133025000,133145000,Inactive
1479,12,132975000,133025000,Boundary-Inactive
1480,12,133145000,133195000,Boundary-Inactive
1481,13,20810000,21015000,Inactive
1482,13,20760000,20810000,Boundary-Inactive
1483,13,21015000,21065000,Boundary-Inactive
1484,13,21065000,21115000,Boundary-Inactive
1485,13,27235000,27285000,Boundary-Inactive
1486,13,27335000,27445000,Inactive
1487,13,27285000,27335000,Boundary-Inactive
1488,13,27445000,27495000,Boundary-Inactive
1489,13,27495000,27520000,Boundary-Inactive
1490,13,27520000,27545000,Boundary-Mixed
1491,13,27595000,27885000,Mixed
1492,13,27545000,27595000,Boundary-Mixed
1493,13,27885000,27935000,Boundary-Mixed
1494,13,27935000,27985000,Boundary-Mixed
1495,13,30275000,30325000,Boundary-Inactive
1496,13,30375000,30640000,Inactive
1497,13,30325000,30375000,Boundary-Inactive
1498,13,30640000,30690000,Boundary-Inactive
1499,13,30690000,30740000,Boundary-Inactive
1500,13,31145000,31195000,Boundary-Inactive
1501,13,31245000,31335000,Inactive
1502,13,31195000,31245000,Boundary-Inactive
1503,13,31335000,31385000,Boundary-Inactive
1504,13,31385000,31435000,Boundary-Inactive
1505,13,31765000,31815000,Boundary-Inactive
1506,13,31865000,31935000,Inactive
1507,13,31815000,31865000,Boundary-Inactive
1508,13,31935000,31985000,Boundary-Inactive
1509,13,31985000,32035000,Boundary-Inactive
1510,13,34070000,34120000,Boundary-Inactive
1511,13,34170000,34250000,Inactive
1512,13,34120000,34170000,Boundary-Inactive
1513,13,34250000,34300000,Boundary-Inactive
1514,13,34300000,34350000,Boundary-Inactive
1515,13,36490000,36540000,Boundary-Inactive
1516,13,36590000,36795000,Inactive
1517,13,36540000,36590000,Boundary-Inactive
1518,13,36795000,36845000,Boundary-Inactive
1519,13,36845000,36895000,Boundary-Inactive
1520,13,41590000,41640000,Boundary-Mixed
1521,13,41690000,41840000,Mixed
1522,13,41640000,41690000,Boundary-Mixed
1523,13,41840000,41890000,Boundary-Mixed
1524,13,41890000,41910000,Boundary-Mixed
1525,13,41910000,41930000,Boundary-Mixed
1526,13,41980000,42180000,Mixed
1527,13,41930000,41980000,Boundary-Mixed
1528,13,42180000,42230000,Boundary-Mixed
1529,13,42230000,42280000,Boundary-Mixed
1530,13,45545000,45595000,Boundary-Active
1531,13,45645000,45840000,Active
1532,13,45595000,45645000,Boundary-Active
1533,13,45840000,45890000,Boundary-Active
1534,13,45890000,45902500,Boundary-Active
1535,13,45902500,45915000,Boundary-Mixed
1536,13,45965000,46025000,Mixed
1537,13,45915000,45965000,Boundary-Mixed
1538,13,46025000,46075000,Boundary-Mixed
1539,13,46075000,46125000,Boundary-Mixed
1540,13,49120000,49170000,Boundary-Inactive
1541,13,49220000,49300000,Inactive
1542,13,49170000,49220000,Boundary-Inactive
1543,13,49300000,49350000,Boundary-Inactive
1544,13,49350000,49400000,Boundary-Inactive
1545,13,51630000,51680000,Boundary-Inactive
1546,13,51730000,51840000,Inactive
1547,13,51680000,51730000,Boundary-Inactive
1548,13,51840000,51890000,Boundary-Inactive
1549,13,51890000,51930000,Boundary-Inactive
1550,13,51930000,51970000,Boundary-Mixed
1551,13,52020000,52330000,Mixed
1552,13,51970000,52020000,Boundary-Mixed
1553,13,52330000,52380000,Boundary-Mixed
1554,13,52380000,52430000,Boundary-Mixed
1555,13,76210000,76260000,Boundary-Mixed
1556,13,76310000,76385000,Mixed
1557,13,76260000,76310000,Boundary-Mixed
1558,13,76385000,76435000,Boundary-Mixed
1559,13,76435000,76485000,Boundary-Mixed
1560,13,95785000,95835000,Boundary-Mixed
1561,13,95885000,96010000,Mixed
1562,13,95835000,95885000,Boundary-Mixed
1563,13,96010000,96060000,Boundary-Mixed
1564,13,96060000,96110000,Boundary-Mixed
1565,13,100265000,100315000,Boundary-Inactive
1566,13,100365000,100490000,Inactive
1567,13,100315000,100365000,Boundary-Inactive
1568,13,100490000,100540000,Boundary-Inactive
1569,13,100540000,100590000,Boundary-Inactive
1570,13,102110000,102160000,Boundary-Inactive
1571,13,102210000,102365000,Inactive
1572,13,102160000,102210000,Boundary-Inactive
1573,13,102365000,102415000,Boundary-Inactive
1574,13,102415000,102465000,Boundary-Inactive
1575,13,103175000,103225000,Boundary-Active
1576,13,103275000,103465000,Active
1577,13,103225000,103275000,Boundary-Active
1578,13,103465000,103515000,Boundary-Active
1579,13,103515000,103565000,Boundary-Active
1580,13,106665000,106715000,Boundary-Inactive
1581,13,106765000,107145000,Inactive
1582,13,106715000,106765000,Boundary-Inactive
1583,13,107145000,107195000,Boundary-Inactive
1584,13,107195000,107245000,Boundary-Inactive
1585,13,110820000,110870000,Boundary-Inactive
1586,13,110920000,111030000,Inactive
1587,13,110870000,110920000,Boundary-Inactive
1588,13,111030000,111080000,Boundary-Inactive
1589,14,23090000,23340000,Mixed
1590,14,23040000,23090000,Boundary-Mixed
1591,14,23340000,23390000,Boundary-Mixed
1592,14,23390000,23440000,Boundary-Mixed
1593,14,32690000,32740000,Boundary-Inactive
1594,14,32790000,32935000,Inactive
1595,14,32740000,32790000,Boundary-Inactive
1596,14,32935000,32985000,Boundary-Inactive
1597,14,32985000,33035000,Boundary-Inactive
1598,14,34745000,34795000,Boundary-Inactive
1599,14,34845000,34960000,Inactive
1600,14,34795000,34845000,Boundary-Inactive
1601,14,34960000,35010000,Boundary-Inactive
1602,14,35010000,35060000,Boundary-Inactive
1603,14,35550000,35600000,Boundary-Active
1604,14,35650000,35840000,Active
1605,14,35600000,35650000,Boundary-Active
1606,14,35840000,35890000,Boundary-Active
1607,14,35890000,35940000,Boundary-Active
1608,14,50275000,50325000,Boundary-Mixed
1609,14,50375000,50530000,Mixed
1610,14,50325000,50375000,Boundary-Mixed
1611,14,50530000,50580000,Boundary-Mixed
1612,14,50580000,50630000,Boundary-Mixed
1613,14,50735000,50785000,Boundary-Active
1614,14,50835000,50950000,Active
1615,14,50785000,50835000,Boundary-Active
1616,14,50950000,51000000,Boundary-Active
1617,14,51000000,51050000,Boundary-Active
1618,14,51325000,51375000,Boundary-Inactive
1619,14,51425000,51665000,Inactive
1620,14,51375000,51425000,Boundary-Inactive
1621,14,51665000,51715000,Boundary-Inactive
1622,14,51715000,51765000,Boundary-Inactive
1623,14,54960000,55010000,Boundary-Inactive
1624,14,55060000,55200000,Inactive
1625,14,55010000,55060000,Boundary-Inactive
1626,14,55200000,55250000,Boundary-Inactive
1627,14,55250000,55300000,Boundary-Inactive
1628,14,55620000,55670000,Boundary-Mixed
1629,14,55720000,55830000,Mixed
1630,14,55670000,55720000,Boundary-Mixed
1631,14,55830000,55880000,Boundary-Mixed
1632,14,55880000,55930000,Boundary-Mixed
1633,14,61445000,61495000,Boundary-Inactive
1634,14,61545000,61670000,Inactive
1635,14,61495000,61545000,Boundary-Inactive
1636,14,61670000,61720000,Boundary-Inactive
1637,14,61720000,61737500,Boundary-Inactive
1638,14,61737500,61755000,Boundary-Active
1639,14,61805000,61875000,Active
1640,14,61755000,61805000,Boundary-Active
1641,14,61875000,61925000,Boundary-Active
1642,14,61925000,61975000,Boundary-Active
1643,14,62305000,62355000,Boundary-Inactive
1644,14,62405000,62560000,Inactive
1645,14,62355000,62405000,Boundary-Inactive
1646,14,62560000,62610000,Boundary-Inactive
1647,14,62610000,62660000,Boundary-Inactive
1648,14,64755000,64805000,Boundary-Active
1649,14,64855000,64940000,Active
1650,14,64805000,64855000,Boundary-Active
1651,14,64940000,64990000,Boundary-Active
1652,14,64990000,65040000,Boundary-Active
1653,14,65575000,65625000,Boundary-Mixed
1654,14,65675000,65830000,Mixed
1655,14,65625000,65675000,Boundary-Mixed
1656,14,65830000,65880000,Boundary-Mixed
1657,14,65880000,65930000,Boundary-Mixed
1658,14,67570000,67620000,Boundary-Active
1659,14,67670000,67775000,Active
1660,14,67620000,67670000,Boundary-Active
1661,14,67775000,67825000,Boundary-Active
1662,14,67825000,67875000,Boundary-Active
1663,14,70225000,70275000,Boundary-Inactive
1664,14,70325000,70460000,Inactive
1665,14,70275000,70325000,Boundary-Inactive
1666,14,70460000,70510000,Boundary-Inactive
1667,14,70510000,70560000,Boundary-Inactive
1668,14,72925000,72975000,Boundary-Inactive
1669,14,73025000,73340000,Inactive
1670,14,72975000,73025000,Boundary-Inactive
1671,14,73340000,73390000,Boundary-Inactive
1672,14,73390000,73440000,Boundary-Inactive
1673,14,73705000,73755000,Boundary-Active
1674,14,73805000,73890000,Active
1675,14,73755000,73805000,Boundary-Active
1676,14,73890000,73940000,Boundary-Active
1677,14,73940000,73947500,Boundary-Active
1678,14,73947500,73955000,Boundary-Inactive
1679,14,74005000,74065000,Inactive
1680,14,73955000,74005000,Boundary-Inactive
1681,14,74065000,74115000,Boundary-Inactive
1682,14,74115000,74165000,Boundary-Inactive
1683,14,74505000,74555000,Boundary-Active
1684,14,74605000,74695000,Active
1685,14,74555000,74605000,Boundary-Active
1686,14,74695000,74745000,Boundary-Active
1687,14,74745000,74795000,Boundary-Active
1688,14,76110000,76160000,Boundary-Active
1689,14,76210000,76425000,Active
1690,14,76160000,76210000,Boundary-Active
1691,14,76425000,76475000,Boundary-Active
1692,14,76475000,76525000,Boundary-Active
1693,14,76830000,76880000,Boundary-Inactive
1694,14,76930000,77085000,Inactive
1695,14,76880000,76930000,Boundary-Inactive
1696,14,77085000,77135000,Boundary-Inactive
1697,14,77135000,77185000,Boundary-Inactive
1698,14,77545000,77595000,Boundary-Inactive
1699,14,77645000,77720000,Inactive
1700,14,77595000,77645000,Boundary-Inactive
1701,14,77720000,77770000,Boundary-Inactive
1702,14,77770000,77820000,Boundary-Inactive
1703,14,90350000,90400000,Boundary-Inactive
1704,14,90450000,90670000,Inactive
1705,14,90400000,90450000,Boundary-Inactive
1706,14,90670000,90720000,Boundary-Inactive
1707,14,90720000,90770000,Boundary-Inactive
1708,14,94065000,94115000,Boundary-Inactive
1709,14,94165000,94325000,Inactive
1710,14,94115000,94165000,Boundary-Inactive
1711,14,94325000,94375000,Boundary-Inactive
1712,14,94375000,94425000,Boundary-Inactive
1713,14,96515000,96565000,Boundary-Inactive
1714,14,96615000,96690000,Inactive
1715,14,96565000,96615000,Boundary-Inactive
1716,14,96690000,96740000,Boundary-Inactive
1717,14,96740000,96790000,Boundary-Inactive
1718,14,99920000,99970000,Boundary-Inactive
1719,14,100020000,100075000,Inactive
1720,14,99970000,100020000,Boundary-Inactive
1721,14,100075000,100125000,Boundary-Inactive
1722,14,100125000,100147500,Boundary-Inactive
1723,14,100147500,100170000,Boundary-Inactive
1724,14,100220000,100315000,Inactive
1725,14,100170000,100220000,Boundary-Inactive
1726,14,100315000,100365000,Boundary-Inactive
1727,14,100365000,100397500,Boundary-Inactive
1728,14,100397500,100430000,Boundary-Inactive
1729,14,100480000,100630000,Inactive
1730,14,100430000,100480000,Boundary-Inactive
1731,14,100630000,100680000,Boundary-Inactive
1732,14,100680000,100730000,Boundary-Inactive
1733,14,100805000,100855000,Boundary-Inactive
1734,14,100905000,101090000,Inactive
1735,14,100855000,100905000,Boundary-Inactive
1736,14,101090000,101140000,Boundary-Inactive
1737,14,101140000,101190000,Boundary-Inactive
1738,14,103485000,103535000,Boundary-Inactive
1739,14,103585000,103735000,Inactive
1740,14,103535000,103585000,Boundary-Inactive
1741,14,103735000,103785000,Boundary-Inactive
1742,14,103785000,103835000,Boundary-Inactive
1743,14,103980000,104030000,Boundary-Active
1744,14,104080000,104130000,Active
1745,14,104030000,104080000,Boundary-Active
1746,14,104130000,104180000,Boundary-Active
1747,15,25615000,25645000,Active
1748,15,25565000,25615000,Boundary-Active
1749,15,25645000,25695000,Boundary-Active
1750,15,25695000,25745000,Boundary-Active
1751,15,34285000,34335000,Boundary-Mixed
1752,15,34385000,34465000,Mixed
1753,15,34335000,34385000,Boundary-Mixed
1754,15,34465000,34515000,Boundary-Mixed
1755,15,34515000,34565000,Boundary-Mixed
1756,15,38230000,38280000,Boundary-Inactive
1757,15,38330000,38635000,Inactive
1758,15,38280000,38330000,Boundary-Inactive
1759,15,38635000,38685000,Boundary-Inactive
1760,15,38685000,38707500,Boundary-Inactive
1761,15,38707500,38730000,Boundary-Mixed
1762,15,38780000,38945000,Mixed
1763,15,38730000,38780000,Boundary-Mixed
1764,15,38945000,38995000,Boundary-Mixed
1765,15,38995000,39045000,Boundary-Mixed
1766,15,39370000,39420000,Boundary-Inactive
1767,15,39470000,39830000,Inactive
1768,15,39420000,39470000,Boundary-Inactive
1769,15,39830000,39880000,Boundary-Inactive
1770,15,39880000,39930000,Boundary-Inactive
1771,15,40280000,40330000,Boundary-Mixed
1772,15,40380000,40430000,Mixed
1773,15,40330000,40380000,Boundary-Mixed
1774,15,40430000,40480000,Boundary-Mixed
1775,15,40480000,40530000,Boundary-Mixed
1776,15,42215000,42265000,Boundary-Inactive
1777,15,42315000,42390000,Inactive
1778,15,42265000,42315000,Boundary-Inactive
1779,15,42390000,42440000,Boundary-Inactive
1780,15,42440000,42490000,Boundary-Inactive
1781,15,42945000,42995000,Boundary-Mixed
1782,15,43045000,43185000,Mixed
1783,15,42995000,43045000,Boundary-Mixed
1784,15,43185000,43235000,Boundary-Mixed
1785,15,43235000,43285000,Boundary-Mixed
1786,15,44135000,44185000,Boundary-Inactive
1787,15,44235000,44315000,Inactive
1788,15,44185000,44235000,Boundary-Inactive
1789,15,44315000,44365000,Boundary-Inactive
1790,15,44365000,44415000,Boundary-Inactive
1791,15,45700000,45750000,Boundary-Inactive
1792,15,45800000,45875000,Inactive
1793,15,45750000,45800000,Boundary-Inactive
1794,15,45875000,45925000,Boundary-Inactive
1795,15,45925000,45975000,Boundary-Inactive
1796,15,52480000,52530000,Boundary-Mixed
1797,15,52580000,52995000,Mixed
1798,15,52530000,52580000,Boundary-Mixed
1799,15,52995000,53045000,Boundary-Mixed
1800,15,53045000,53095000,Boundary-Mixed
1801,15,55885000,55935000,Boundary-Inactive
1802,15,55985000,56090000,Inactive
1803,15,55935000,55985000,Boundary-Inactive
1804,15,56090000,56140000,Boundary-Inactive
1805,15,56140000,56190000,Boundary-Inactive
1806,15,57575000,57625000,Boundary-Inactive
1807,15,57675000,57785000,Inactive
1808,15,57625000,57675000,Boundary-Inactive
1809,15,57785000,57835000,Boundary-Inactive
1810,15,57835000,57885000,Boundary-Inactive
1811,15,59195000,59245000,Boundary-Active
1812,15,59295000,59380000,Active
1813,15,59245000,59295000,Boundary-Active
1814,15,59380000,59430000,Boundary-Active
1815,15,59430000,59480000,Boundary-Active
1816,15,59935000,59985000,Boundary-Inactive
1817,15,60035000,60570000,Inactive
1818,15,59985000,60035000,Boundary-Inactive
1819,15,60570000,60620000,Boundary-Inactive
1820,15,60620000,60670000,Boundary-Inactive
1821,15,62615000,62665000,Boundary-Inactive
1822,15,62715000,62985000,Inactive
1823,15,62665000,62715000,Boundary-Inactive
1824,15,62985000,63035000,Boundary-Inactive
1825,15,63035000,63050000,Boundary-Inactive
1826,15,63050000,63065000,Boundary-Inactive
1827,15,63115000,63285000,Inactive
1828,15,63065000,63115000,Boundary-Inactive
1829,15,63285000,63335000,Boundary-Inactive
1830,15,63335000,63385000,Boundary-Inactive
1831,15,64410000,64460000,Boundary-Active
1832,15,64510000,64625000,Active
1833,15,64460000,64510000,Boundary-Active
1834,15,64625000,64675000,Boundary-Active
1835,15,64675000,64695000,Boundary-Active
1836,15,64695000,64715000,Boundary-Active
1837,15,64765000,64915000,Active
1838,15,64715000,64765000,Boundary-Active
1839,15,64915000,64965000,Boundary-Active
1840,15,64965000,64987500,Boundary-Active
1841,15,64987500,65010000,Boundary-Mixed
1842,15,65060000,65235000,Mixed
1843,15,65010000,65060000,Boundary-Mixed
1844,15,65235000,65285000,Boundary-Mixed
1845,15,65285000,65335000,Boundary-Mixed
1846,15,65875000,65925000,Boundary-Active
1847,15,65975000,66115000,Active
1848,15,65925000,65975000,Boundary-Active
1849,15,66115000,66165000,Boundary-Active
1850,15,66165000,66185000,Boundary-Active
1851,15,66185000,66205000,Boundary-Inactive
1852,15,66255000,66530000,Inactive
1853,15,66205000,66255000,Boundary-Inactive
1854,15,66530000,66580000,Boundary-Inactive
1855,15,66580000,66590000,Boundary-Inactive
1856,15,66590000,66600000,Boundary-Active
1857,15,66650000,66750000,Active
1858,15,66600000,66650000,Boundary-Active
1859,15,66750000,66800000,Boundary-Active
1860,15,66800000,66832500,Boundary-Active
1861,15,66832500,66865000,Boundary-Inactive
1862,15,66915000,67110000,Inactive
1863,15,66865000,66915000,Boundary-Inactive
1864,15,67110000,67160000,Boundary-Inactive
1865,15,67160000,67210000,Boundary-Inactive
1866,15,68090000,68140000,Boundary-Mixed
1867,15,68190000,68445000,Mixed
1868,15,68140000,68190000,Boundary-Mixed
1869,15,68445000,68495000,Boundary-Mixed
1870,15,68495000,68542500,Boundary-Mixed
1871,15,68542500,68590000,Boundary-Inactive
1872,15,68640000,68790000,Inactive
1873,15,68590000,68640000,Boundary-Inactive
1874,15,68790000,68840000,Boundary-Inactive
1875,15,68840000,68845000,Boundary-Inactive
1876,15,68845000,68850000,Boundary-Inactive
1877,15,68900000,68915000,Inactive
1878,15,68850000,68900000,Boundary-Inactive
1879,15,68915000,68965000,Boundary-Inactive
1880,15,68965000,69015000,Boundary-Inactive
1881,15,69265000,69315000,Boundary-Inactive
1882,15,69365000,69655000,Inactive
1883,15,69315000,69365000,Boundary-Inactive
1884,15,69655000,69705000,Boundary-Inactive
1885,15,69705000,69755000,Boundary-Inactive
1886,15,70345000,70395000,Boundary-Inactive
1887,15,70445000,70765000,Inactive
1888,15,70395000,70445000,Boundary-Inactive
1889,15,70765000,70815000,Boundary-Inactive
1890,15,70815000,70865000,Boundary-Inactive
1891,15,71690000,71740000,Boundary-Inactive
1892,15,71790000,71975000,Inactive
1893,15,71740000,71790000,Boundary-Inactive
1894,15,71975000,72025000,Boundary-Inactive
1895,15,72025000,72067500,Boundary-Inactive
1896,15,72067500,72110000,Boundary-Mixed
